appId,appName,catName,catCode,dplyDate,downCount,appPath,age,sellrUsrName,avgSscr,sellrUsrNo,preFlag
3210,Zoood Alphabet & Number Chart,Education,5,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16803797.png,0,DNAML Pty. Ltd.,5.1,530282,N
3285,France 24,News/Info,6,38:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20210316/36091330.png,0,DOTSCREEN,8.2,22940789,N
3392,Banker,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16803915.png,4,LG RUSSIA R&D Lab,5.2,22939746,N
3446,Tanks,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16803963.png,0,LG RUSSIA R&D Lab,5.8,22939746,N
3628,3D Race,Game,2,06:12.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804054.png,0,gemignani,3.8,72227,N
3645,Crazy Duck,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804067.png,4,Busidol,4.5,22940444,N
3690,Think 'n Draw,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804079.png,0,LGESP,5.2,22939100,N
3774,TV Hockey 2,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804116.png,0,LG RUSSIA R&D Lab,6,22939746,N
3837,Meteonews TV,News/Info,6,31:26.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180529/17018471.png,0,DOTSCREEN,4.4,22940789,N
3870,Phereo 3D Photo,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804170.png,0,Первый канал,4.6,22940754,N
3968,Berliner Philharmoniker,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804210.png,0,Berlin Phil Media GmbH,6.8,22940782,N
3977,Animal 21 Dice Trial,Game,2,18:39.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804215.png,0,appsuxmodule,5.6,751227,N
4003,PanoramaTV,News/Info,6,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804235.png,0,feratel media technologies AG,5.9,1110430,N
4036,Hot Chicks,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804259.png,0,"Bliss soft Co., Ltd.",6.5,764929,N
4062,Hot Chicks,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804271.png,0,"Bliss soft Co., Ltd.",4,764929,N
4094,SmartPoker,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804284.png,12,LGESP,5.3,22939100,N
4098,Cut the Rope Lite,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804287.png,0,ZEPTOLAB,5.5,22940796,N
4108,Push 'em Penguin,Game,2,15:16.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804295.png,0,PlayJam,3.7,24634,N
4122,Wordmonster CAR set,Education,5,27:13.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804303.png,0,(주)드림판다,5,1170814,N
4129,Wordmonster Fruit set,Education,5,27:48.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804308.png,0,(주)드림판다,6,1170814,N
4130,Wordmonster Sweets set,Education,5,26:31.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804310.png,0,(주)드림판다,4.4,1170814,N
4138,Rat Fishing Trial,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804317.png,0,"Bliss soft Co., Ltd.",6.5,764929,N
4139,Rat Fishing Trial,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804318.png,0,"Bliss soft Co., Ltd.",7,764929,N
4160,Kid friends paint,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804333.png,0,모바일버스,5.7,1190742,N
4161,3 Cats,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804334.png,0,LG RUSSIA R&D Lab,5.1,22939746,N
4168,"MEGOGO: TV, Movies, Sports",Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230403/37820516.png,16,MEGOGO,4.7,22939261,N
4173,Viaway. International TV - Video - Radio Entertainment,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804340.png,16,"Viaway, Inc",3.7,22424,N
4266,Kid friends Jigsaw Puzzle,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804399.png,0,모바일버스,5.7,1190742,N
4267,Kid friends Hidden Picture,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804400.png,0,모바일버스,6,1190742,N
8915,Gamereactor,Entertainment,3,30:14.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804429.png,18,gamereactor,0,1470863,N
9156,RockSwap Adventures,Game,2,45:36.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20120924/9_148x148.png,4,Accedo Broadband AB,6.7,12465,N
9997,Fun2Sports,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804444.png,4,주식회사 펀투소프트,6.5,1644118,N
11659,Landscape,Life,4,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804485.png,0,LGESP,6.5,22939100,N
12351,Pandora,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170206/16912352.png,0,SiriusXM,6.9,22948518,N
14816,Fox and mandarin tree,Entertainment,3,42:53.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804576.png,4,ipadizer,3.4,1963352,N
15466,iFood.tv,Life,4,08:38.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20191010/34587229.png,0,Future Today Inc.,8.1,22940167,N
70503,YuppTV,Entertainment,3,17:51.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180226/16999359.png,12,YuppTV USA Inc.,5.5,22939619,N
95143,Amazon Prime Video,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180320/17004835.png,0,Amazon,5.7,22939699,N
95262,"MEGOGO: TV, Movies, Sports",Entertainment,3,17:47.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250121/38342741.png,16,MEGOGO,4.8,22939261,N
96377,Flying Pig,Game,2,12:12.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804872.png,0,"Bliss soft Co., Ltd.",6.8,764929,N
98656,Let's Cook!!,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804890.png,0,LGESP,4.7,22939100,N
100063,Selfish Giant by Oscar Wilde,Entertainment,3,12:43.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804900.png,4,ipadizer,5,1963352,N
109556,Smart IPTV,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804952.png,0,needz,5.6,22949224,N
114235,AntennaWeb,News/Info,6,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804963.png,0,Broadcast Interactive Media,5.6,2241885,N
116278,Air Traffic Control,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804974.png,0,HatColorSoft,6,191282,N
117631,Little Shop - Memories,Game,2,28:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16804984.png,0,PlayJam,7.2,24634,N
125488,Tanks II,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805056.png,0,LG RUSSIA R&D Lab,6.8,22939746,N
133850,Superball,Game,2,43:10.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161122/16886386.png,0,LG RUSSIA R&D Lab,6.4,22939746,N
134051,WeatherNation,News/Info,6,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805096.png,0,"WeatherNation TV, Inc",6.3,2998374,N
134429,Desafio del Saber Trial,Education,5,03:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805097.png,0,portalne,7.4,2597965,N
136183,WarFly,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805100.png,4,excolt,6,2002864,N
137160,Accuweather,News/Info,6,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805112.png,0,AccuWeather,5.2,22930287,N
139234,UFO liked,Education,5,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805116.png,4,(주)초록별,5.2,3112609,N
141414,Sudoku,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805120.png,0,Accedo Broadband AB,6.4,12465,N
142228,Quizz Master,Game,2,22:43.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805123.png,4,Accedo Broadband AB,5.9,12465,N
142234,Texas Hold'em,Game,2,36:20.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805124.png,4,Accedo Broadband AB,6,12465,N
142300,Big Stag Night Out,Game,2,08:15.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805125.png,12,PlayJam,0,24634,N
147708,Napster,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240403/38074807.png,0,Napster,4.3,22944135,N
149477,Whacky Escape free,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805169.png,12,IguanaBee,6.1,3269390,N
154923,CBN Family,Entertainment,3,20:31.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20221028/37699200.png,0,Christian Broadcasting Network,7.7,22939591,N
168353,ARTE,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200324/35056338.png,0,ARTE,6.5,22940486,N
170902,Gismeteo,News/Info,6,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805349.png,4,Gismeteo,6.1,22943514,N
171585,Extinction Run free,Game,2,22:24.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805352.png,4,IguanaBee,5.9,3269390,N
176886,ViNTERA TV,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20211217/36885796.png,12,ViNTERA.TV LLC,4.6,22940833,N
177541,Selknam Defense,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805418.png,0,sganaf,6.5,4165289,N
180719,Mister Awesome,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805456.png,0,portalne,6.4,2597965,N
187361,Spacelights,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805512.png,0,emuse Technologies,6.6,4786853,N
187424,Wind Raiders,Game,2,13:34.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805513.png,0,nemoris,5.6,2798755,N
189493,TG4,Entertainment,3,23:14.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250613/38513639.png,0,Teilifis na Gaeilge,7.5,22940879,N
192980,Smart Cricket Challenge,Game,2,28:44.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805596.png,0,Indiagames Ltd.,6.7,5143773,N
196062,UFC,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190612/34269751.png,12,UFC,6.7,22939513,N
196825,Perfect Kick,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805647.png,4,Gamegou Ltd,6.8,5293422,N
196826,Perfect Kick for webOS,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805648.png,4,Gamegou Ltd,9.4,5293422,N
201814,Landscape,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805700.png,0,ipinillos,5.6,725740,N
201840,Beat Defender free,Game,2,46:23.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805701.png,0,IguanaBee,4,3269390,N
202295,Kanto,Entertainment,3,01:22.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20210716/36444935.png,0,Karaoke Smart LLC,6.7,22949541,N
206279,Buttons,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805745.png,0,LG RUSSIA R&D Lab,5.3,22939746,N
209429,Smart IPTV,Entertainment,3,24:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805785.png,0,needz,6.5,22949224,N
214087,CNA,News/Info,6,21:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230926/37944859.png,0,Mediacorp,7.2,22940057,N
214299,Toon Goggles,Entertainment,3,36:17.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171219/16986929.png,0,"Toon Goggles, Inc.",7.5,22940088,N
214353,GravityBall,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20210906/36596148.png,0,LG RUSSIA R&D Lab,6.5,22939746,N
214390,TV Soccer,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161122/16886462.png,0,LG RUSSIA R&D Lab,6.5,22939746,N
220805,Perfect Kick for webOS,Game,2,30:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805899.png,4,Gamegou Ltd,4.7,5293422,N
221197,"SiriusXM for TV: Music, Radio & Video",Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250716/38552326.png,0,SiriusXM,6.3,22948518,N
221630,IPTVPORTAL,Entertainment,3,07:59.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170908/16959711.png,16,IPTVPORTAL,5.8,22939277,N
223828,MKIPTV,Entertainment,3,42:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190221/34237347.png,0,MKIPTV,5.2,22940134,N
228097,LikeApp,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805960.png,12,alexbelousov,6.2,2995080,N
230128,+700 Relaxing Channels - Calm Radio,Entertainment,3,18:20.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20231205/37994584.png,0,Calm Radio,6.8,22940100,N
230153,Smart Cricket Challenge,Game,2,52:16.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805975.png,0,Indiagames Ltd.,0,5143773,N
231822,НТВ,News/Info,6,01:44.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805986.png,0,JSC NTV BROADCASTING COMPANY,6.3,22939626,N
232095,Ameba TV,Entertainment,3,58:30.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16805988.png,0,"Ameba, Inc.",3.2,291613,N
232503,Developer Mode,Education,5,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230302/37803907.png,0,LGE,7,22939365,N
234963,MovieShow,Entertainment,3,34:32.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190113/34227234.png,16,setms,3.8,22939671,N
236745,Bobble Pong,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806027.png,0,(주)나비소프트,6.8,8535229,N
236746,Monster World,Game,2,24:42.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806028.png,0,(주)나비소프트,7.3,8535229,N
239011,Genious Memory,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806051.png,0,Advanced Mobile Applications Ltd.,7.7,8538188,N
239634,Parking Panic,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806054.png,0,Advanced Mobile Applications Ltd.,6.6,8538188,N
239641,Maya Brick Breaker,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806055.png,0,Advanced Mobile Applications Ltd.,5,8538188,N
239689,Rocket Jump,Game,2,12:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806057.png,0,Advanced Mobile Applications Ltd.,7.7,8538188,N
239709,Water Blast,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806059.png,0,Advanced Mobile Applications Ltd.,7.1,8538188,N
240126,sad eggs,Game,2,14:34.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806063.png,0,(주)나비소프트,6.7,8535229,N
240179,valentine,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806064.png,0,(주)나비소프트,7,8535229,N
240354,Finding Lost Jewelry,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806065.png,0,Busidol,7.4,22940444,N
240392,SPG,Game,2,52:31.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806066.png,4,Busidol,7.4,22940444,N
241539,4Leaf Clover,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806081.png,0,(주)나비소프트,6.9,8535229,N
241563,Shoot The Doll,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806082.png,0,(주)나비소프트,5.9,8535229,N
242943,Finding the Wrong Drawing,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806088.png,0,(주)나비소프트,4.1,8535229,N
247382,Seznam.cz,Entertainment,3,18:33.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20211126/36829240.png,0,Seznam a.s.,6.8,22941272,N
248478,iFood.tv,Life,4,51:42.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806140.png,4,"LG Electronics, Inc.",7.1,3048715,N
249717,Spotify - Music and Podcasts,Entertainment,3,09:03.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230315/37810402.png,12,Spotify,8.6,22939381,N
253771,Cutter Pillars,Game,2,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170207/16912986.png,0,LG RUSSIA R&D Lab,6.6,22939746,N
254123,3Cat,Entertainment,3,24:58.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230714/37889570.png,0,CCMA S.A.,6.5,22939743,N
255142,DIRECTV Ready,Entertainment,3,09:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806186.png,0,AT&T,4,22928420,N
256567,Plex,Entertainment,3,00:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240906/38209931.png,4,Plex GmbH,7.7,22940342,N
258485,Selecta,Entertainment,3,55:42.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806231.png,0,musicbrokers,6.3,9728009,N
258955,Bubble Zoo 2,Game,2,50:59.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806238.png,0,플레이빈 주식회사,6.6,1376952,N
259005,Brain Puzzle,Game,2,46:55.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16806240.png,4,플레이빈 주식회사,6.3,1376952,N
